,date,avg_block_size,transactions,mining_revenue,accounts
502,2017-05-17,0.981881942,317527,4421399.763,13386157
503,2017-05-18,0.981881942,317527,3986174.981,13386157
504,2017-05-19,0.981881942,317527,4746879.58,13386157
505,2017-05-20,0.967212927,352805,4886339.565,13386157
506,2017-05-21,0.967212927,352805,4331490.19,13386157
507,2017-05-22,0.967212927,352805,4499105.297,13911418
508,2017-05-23,0.978685167,367710,5849528.149,13911418
509,2017-05-24,0.978685167,367710,5524488.081,13911418
510,2017-05-25,0.978685167,367710,5871333.86,13911418
511,2017-05-26,0.958775268,333340,5857614.172,13911418
512,2017-05-27,0.958775268,333340,5121736.684,13911418
513,2017-05-28,0.958775268,333340,5262057.43,13911418
514,2017-05-29,0.977900742,321638,5363911.687,13911418
515,2017-05-30,0.977900742,321638,6132063.831,13911418
516,2017-05-31,0.977900742,321638,5808558.076,13911418
517,2017-06-01,0.977746641,319709,6453340.297,13911418
518,2017-06-02,0.977746641,319709,5437774.587,13911418
519,2017-06-03,0.977746641,319709,7190853.406,13911418
520,2017-06-04,0.982358671,266044,6277178.516,13911418
521,2017-06-05,0.982358671,266044,6586584.016,13911418
522,2017-06-06,0.982358671,266044,6705146.002,13911418
523,2017-06-07,0.992122861,339720,7719493.898,13911418
524,2017-06-08,0.992122861,339720,6905690.491,13911418
525,2017-06-09,0.992122861,339720,6408509.031,13911418
526,2017-06-10,0.966455241,254993,6249243.428,13911418
527,2017-06-11,0.966455241,254993,6255384.142,13911418
528,2017-06-12,0.966455241,254993,5779114.423,13911418
529,2017-06-13,0.977147936,291776,6081318.614,13911418
530,2017-06-14,0.977147936,291776,5217092.611,14559986
531,2017-06-15,0.977147936,291776,5540766.447,14559986
532,2017-06-16,0.983088047,269937,5412747.319,14559986
533,2017-06-17,0.983088047,269937,5461151.46,14559986
534,2017-06-18,0.983088047,269937,5066179.984,14559986
535,2017-06-19,0.986316272,269774,5967196.345,14559986
536,2017-06-20,0.986316272,269774,5639440.478,14559986
537,2017-06-21,0.986316272,269774,5729387.771,14559986
538,2017-06-22,0.992577849,269685,5940316.947,14559986
539,2017-06-23,0.992577849,269685,6125531.766,14559986
540,2017-06-24,0.992577849,269685,5333679.668,14559986
541,2017-06-25,0.927724533,180719,4568837.75,14807709
542,2017-06-26,0.927724533,180719,5067818.199,14807709
543,2017-06-27,0.927724533,180719,4893544.703,14807709
544,2017-06-28,0.972587236,279811,6013686.136,14807709
545,2017-06-29,0.972587236,279811,4529057.766,14807709
546,2017-06-30,0.972587236,279811,5463199.232,14807709
547,2017-07-01,0.88273261,221856,5723792.559,14807709
548,2017-07-02,0.88273261,221856,5975338.925,14807709
549,2017-07-03,0.88273261,221856,5975338.925,14992878
550,2017-07-04,0.897029771,255483,5722827.45,14992878
551,2017-07-05,0.897029771,255483,5284210.787,14992878
552,2017-07-06,0.897029771,255483,5092047.08,14992878
553,2017-07-07,0.937060209,243614,5325202.363,14992878
554,2017-07-08,0.937060209,243614,5589288.04,14992878
555,2017-07-09,0.937060209,243614,4618491.105,15145156
556,2017-07-10,0.746657909,251722,6632606.653,15145156
557,2017-07-11,0.746657909,251722,5418689.757,15145156
558,2017-07-12,0.746657909,251722,5595773.274,15145156
559,2017-07-13,0.855335471,245895,5143505.439,15145156
560,2017-07-14,0.855335471,245895,4133223.088,15145156
561,2017-07-15,0.855335471,245895,3915180.133,15145156
562,2017-07-16,0.840269718,203165,4283016.915,15145156
563,2017-07-17,0.840269718,203165,4307537.882,15145156
564,2017-07-18,0.840269718,203165,5135590.6,15145156
565,2017-07-19,0.939300074,253768,4764906.234,15145156
566,2017-07-20,0.939300074,253768,6303559.806,15145156
567,2017-07-21,0.939300074,253768,5613834.894,15145156
568,2017-07-22,0.925754181,223358,6110647.805,15145156
569,2017-07-23,0.925754181,223358,5998934.926,15145156
570,2017-07-24,0.925754181,223358,6381472.965,15145156
571,2017-07-25,0.934254324,244036,5561050.822,15145156
572,2017-07-26,0.934254324,244036,4829127.828,15145156
573,2017-07-27,0.934254324,244036,5348202.5,15145156
574,2017-07-28,0.916863407,247207,5722925.456,15145156
575,2017-07-29,0.916863407,247207,5536229.75,15145156
576,2017-07-30,0.916863407,247207,5226926.136,15145156
577,2017-07-31,0.926722014,231012,5611505.186,15145156
578,2017-08-01,0.926722014,231012,5102352.598,15145156
579,2017-08-02,0.926722014,231012,5295684.411,15145156
580,2017-08-03,0.86885471,213017,5137047.949,15697467
581,2017-08-04,0.86885471,213017,6553817.396,15697467
582,2017-08-05,0.86885471,213017,7255240.305,15697467
583,2017-08-06,0.786434007,199627,5937807.544,15697467
584,2017-08-07,0.786434007,199627,6700311.568,15697467
585,2017-08-08,0.786434007,199627,7395323.699,15697467
586,2017-08-09,0.95416592,260955,6474128.573,15848250
587,2017-08-10,0.95416592,260955,6163927.56,15848250
588,2017-08-11,0.95416592,260955,7130610.587,15848250
589,2017-08-12,0.97991503,260521,7177458.753,15848250
590,2017-08-13,0.97991503,260521,8147957.34,15848250
591,2017-08-14,0.97991503,260521,7782196.464,15848250
592,2017-08-15,0.975069901,311002,9519693.715,15848250
593,2017-08-16,0.975069901,311002,8320553.071,16017874
594,2017-08-17,0.975069901,311002,10849951.01,16017874
595,2017-08-18,0.959987362,312250,9384491.84,16017874
596,2017-08-19,0.959987362,312250,8768358.088,16017874
597,2017-08-20,0.959987362,312250,7392849.383,16017874
598,2017-08-21,0.976487,236772,6995369.37,16017874
599,2017-08-22,0.976487,236772,5749751.915,16017874
600,2017-08-23,0.976487,236772,10230714.98,16208628
601,2017-08-24,0.938809564,203805,7293876.044,16208628
602,2017-08-25,0.938809564,203805,7153227.771,16208628
603,2017-08-26,0.938809564,203805,7319121.602,16208628
604,2017-08-27,0.990802013,261891,9978452.553,16208628
605,2017-08-28,0.990802013,261891,8451775.683,16362216
606,2017-08-29,0.990802013,261891,10384095.21,16362216
607,2017-08-30,0.983372113,271466,11654892.53,16362216
608,2017-08-31,0.983372113,271466,11260486.73,16362216
609,2017-09-01,0.983372113,271466,12131997.84,16362216
610,2017-09-02,0.809001018,236811,11028567.49,16362216
611,2017-09-03,0.809001018,236811,9700709.885,16362216
612,2017-09-04,0.809001018,236811,10527922.27,16553515
613,2017-09-05,0.763565624,277948,12122198.04,16553515
614,2017-09-06,0.763565624,277948,10290919.41,16553515
615,2017-09-07,0.763565624,277948,11050159.28,16553515
616,2017-09-08,0.913187714,279488,11151766.56,16553515
617,2017-09-09,0.913187714,279488,9554034.212,16553515
618,2017-09-10,0.913187714,279488,7845878.46,16746608
619,2017-09-11,0.829352259,253492,9856433.088,16746608
620,2017-09-12,0.829352259,253492,10193192.47,16746608
621,2017-09-13,0.829352259,253492,9617966.635,16746608
622,2017-09-14,0.80235058,268068,8831890.222,16746608
623,2017-09-15,0.80235058,268068,8227898.318,16870043
624,2017-09-16,0.80235058,268068,8161423.068,16870043
625,2017-09-17,0.581463915,197683,8420246.46,16870043
626,2017-09-18,0.581463915,197683,6960684.992,16870043
627,2017-09-19,0.581463915,197683,8091884.16,16870043
628,2017-09-20,0.948245385,235723,6356831.373,16870043
629,2017-09-21,0.948245385,235723,8287404.385,16870043
630,2017-09-22,0.948245385,235723,6520223.321,16870043
631,2017-09-23,0.630479657,203861,8189263.438,16870043
632,2017-09-24,0.630479657,203861,6815446.316,16870043
633,2017-09-25,0.630479657,203861,6522957.248,16870043
634,2017-09-26,0.962231109,263648,7447375.635,17134865
635,2017-09-27,0.962231109,263648,8033183.851,17134865
636,2017-09-28,0.962231109,263648,9528010.171,17134865
637,2017-09-29,0.832814012,254438,9243216.054,17134865
638,2017-09-30,0.832814012,254438,7690943.394,17134865
639,2017-10-01,0.832814012,254438,7369621.814,17240284
640,2017-10-02,1.001502393,295002,9042032.792,17240284
641,2017-10-03,1.001502393,295002,10134350.23,17240284
642,2017-10-04,1.001502393,295002,7436308,17240284
643,2017-10-05,1.018034224,273243,7562750.53,17240284
644,2017-10-06,1.018034224,273243,8954115.668,17369309
645,2017-10-07,1.018034224,273243,8787392.867,17369309
646,2017-10-08,0.764419901,238385,10982026.7,17369309
647,2017-10-09,0.764419901,238385,9983563.753,17369309
648,2017-10-10,0.764419901,238385,10009312.04,17369309
649,2017-10-11,1.016095072,292459,9171956.332,17369309
650,2017-10-12,1.016095072,292459,10754101.42,17497046
651,2017-10-13,1.016095072,292459,10610179.12,17497046
652,2017-10-14,1.02322144,293140,11510644.76,17497046
653,2017-10-15,1.02322144,293140,14217107.12,17497046
654,2017-10-16,1.02322144,293140,13050105.41,17497046
655,2017-10-17,0.986573226,334438,13032444.83,17497046
656,2017-10-18,0.986573226,334438,11106217.64,17705898
657,2017-10-19,0.986573226,334438,13368296.59,17705898
658,2017-10-20,0.993012631,312409,13887260.5,17705898
659,2017-10-21,0.993012631,312409,12037733.18,17705898
660,2017-10-22,0.993012631,312409,14108349.17,17705898
661,2017-10-23,0.972171251,316096,13668326.72,17705898
662,2017-10-24,0.972171251,316096,12165126.45,17705898
663,2017-10-25,0.972171251,316096,13473857.95,17939646
664,2017-10-26,0.732356489,265827,14196709.08,17939646
665,2017-10-27,0.732356489,265827,8162322.046,17939646
666,2017-10-28,0.732356489,265827,6888711.113,17939646
667,2017-10-29,1.018008403,334025,13129615.25,17939646
668,2017-10-30,1.018008403,334025,12373554.11,17939646
669,2017-10-31,1.018008403,334025,12093705.3,18120353
670,2017-11-01,1.043786814,351529,14990408.23,18120353
671,2017-11-02,1.043786814,351529,14715617.85,18120353
672,2017-11-03,1.043786814,351529,12261316.12,18120353
673,2017-11-04,1.028248008,294121,14231239.16,18120353
674,2017-11-05,1.028248008,294121,13953618.89,18120353
675,2017-11-06,1.028248008,294121,12842419.19,18405132
676,2017-11-07,1.026380083,335636,15916555.64,18405132
677,2017-11-08,1.026380083,335636,15069064.6,18405132
678,2017-11-09,1.026380083,335636,15722628.4,18405132
679,2017-11-10,1.050013067,271745,12713071.5,18405132
680,2017-11-11,1.050013067,271745,8125360.77,18405132
681,2017-11-12,1.050013067,271745,8791671.835,18405132
682,2017-11-13,1.0417878,309299,16209519.46,18639620
683,2017-11-14,1.0417878,309299,14299314.22,18639620
684,2017-11-15,1.0417878,309299,17742474.71,18639620
685,2017-11-16,1.022789349,310396,17978355.35,18639620
686,2017-11-17,1.022789349,310396,18692415.92,18639620
687,2017-11-18,1.022789349,310396,15016726.68,18639620
688,2017-11-19,1.042986825,264855,17836891.91,18843366
689,2017-11-20,1.042986825,264855,20065228.06,18843366
690,2017-11-21,1.042986825,264855,19226652.9,18843366
691,2017-11-22,1.065519486,312033,17481272.61,18843366
692,2017-11-23,1.065519486,312033,17540614.88,18843366
693,2017-11-24,1.065519486,312033,16712356.61,18843366
694,2017-11-25,1.047860103,336689,18139440.14,19057175
695,2017-11-26,1.047860103,336689,18860738.13,19057175
696,2017-11-27,1.047860103,336689,22128557.83,19057175
697,2017-11-28,1.062805744,365977,21683705.04,19057175
698,2017-11-29,1.062805744,365977,23310275.2,19057175
699,2017-11-30,1.062805744,365977,22988871.27,19057175
700,2017-12-01,1.068084667,412908,25856448.17,19401662
701,2017-12-02,1.068084667,412908,23388265.6,19401662
702,2017-12-03,1.068084667,412908,26076363.22,19401662
703,2017-12-04,1.068300398,400686,28891001.96,19401662
704,2017-12-05,1.068300398,400686,28080616.4,19401662
705,2017-12-06,1.068300398,400686,34001400.78,19401662
706,2017-12-07,1.045256197,374917,34256501.85,19763633
707,2017-12-08,1.045256197,374917,40290718.09,19763633
708,2017-12-09,1.045256197,374917,40234510.34,19763633
709,2017-12-10,1.056458927,341420,38120250.24,19763633
710,2017-12-11,1.056458927,341420,42517108.93,19763633
711,2017-12-12,1.056458927,341420,41532449.57,20287315
712,2017-12-13,1.057064672,424579,50475052.9,20287315
713,2017-12-14,1.057064672,424579,47709970.57,20287315
714,2017-12-15,1.057064672,424579,46748982.95,20287315
715,2017-12-16,1.056583702,364222,49815223.74,20287315
716,2017-12-17,1.056583702,364222,53191582.14,20287315
717,2017-12-18,1.056583702,364222,52600190.39,20287315
718,2017-12-19,1.0601594,378622,44228748.17,20779459
719,2017-12-20,1.0601594,378622,40786861.39,20779459
720,2017-12-21,1.0601594,378622,43552942.14,20779459
721,2017-12-22,1.062319065,380648,48973790.42,20779459
722,2017-12-23,1.062319065,380648,41833672.65,20779459
723,2017-12-24,1.062319065,380648,37634874.15,20779459
724,2017-12-25,1.050745956,228926,33837650.83,21204476
725,2017-12-26,1.050745956,228926,38893686.5,21204476
726,2017-12-27,1.050745956,228926,41529952.92,21204476
727,2017-12-28,1.08320304,305053,37806663.78,21204476
728,2017-12-29,1.08320304,305053,40531227.59,21204476
729,2017-12-30,1.08320304,305053,33640243.62,21204476
730,2017-12-31,1.037056969,290422,34803527.15,21204476
731,2018-01-01,1.037056969,290422,32334328.99,21484732
732,2018-01-02,1.037056969,290422,40553327.64,21484732
733,2018-01-03,1.06551321,395963,41037010.87,21484732
734,2018-01-04,1.06551321,395963,42527795.29,21484732
735,2018-01-05,1.06551321,395963,41569957.46,21484732
736,2018-01-06,1.054609161,358847,46563789.98,21484732
737,2018-01-07,1.054609161,358847,43826673.43,21484732
738,2018-01-08,1.054609161,358847,41050023.03,21789499
739,2018-01-09,1.054599348,360265,43234479.12,21789499
740,2018-01-10,1.054599348,360265,41068171.48,21789499
741,2018-01-11,1.054599348,360265,40136372.69,21789499
742,2018-01-12,1.054668758,300091,38771602.28,21789499
743,2018-01-13,1.054668758,300091,33603224.7,22069779
744,2018-01-14,1.054668758,300091,32575141.38,22069779
745,2018-01-15,1.059330047,273623,33038806.92,22069779
746,2018-01-16,1.059330047,273623,28025172.32,22069779
747,2018-01-17,1.059330047,273623,29865677.22,22069779
748,2018-01-18,1.050848873,309495,32739932.5,22069779
749,2018-01-19,1.050848873,309495,28241982.9,22069779
750,2018-01-20,1.050848873,309495,33309440.45,22336849
751,2018-01-21,1.077492856,215622,31881234.23,22336849
752,2018-01-22,1.077492856,215622,24447639.64,22336849
753,2018-01-23,1.077492856,215622,27086864.96,22336849
754,2018-01-24,1.069993955,250423,27243321.44,22336849
755,2018-01-25,1.069993955,250423,23853113.88,22336849
756,2018-01-26,1.069993955,250423,22680092.51,22518982
757,2018-01-27,1.03854793,193578,23938854.89,22518982
758,2018-01-28,1.03854793,193578,24143236.92,22518982
759,2018-01-29,1.03854793,193578,21651636.81,22518982
760,2018-01-30,0.987508671,236609,24473743.42,22518982
761,2018-01-31,0.987508671,236609,15840583.36,22518982
762,2018-02-01,0.987508671,236609,19329173.73,22718257
763,2018-02-02,1.022478524,235918,20349765.95,22718257
764,2018-02-03,1.022478524,235918,18561807.19,22718257
765,2018-02-04,1.022478524,235918,19061071.07,22718257
766,2018-02-05,1.10273347,216363,19165215.26,22718257
767,2018-02-06,1.10273347,216363,17000620.93,22718257
768,2018-02-07,1.10273347,216363,14762174.06,22718257
769,2018-02-08,1.048305229,173289,14093910.23,22890499
770,2018-02-09,1.048305229,173289,14685356.43,22890499
771,2018-02-10,1.048305229,173289,15154655.17,22890499
772,2018-02-11,1.006919152,147208,16243960.93,22890499
773,2018-02-12,1.006919152,147208,18398084.88,22890499
774,2018-02-13,1.006919152,147208,17728596.59,22890499
775,2018-02-14,1.015834832,196417,20752674.99,22890499
776,2018-02-15,1.015834832,196417,16527155.6,23041065
777,2018-02-16,1.015834832,196417,19925190.58,23041065
778,2018-02-17,0.973017181,173789,20350444.84,23041065
779,2018-02-18,0.973017181,173789,21269179.13,23041065
780,2018-02-19,0.973017181,173789,22566369.92,23041065
781,2018-02-20,1.010840262,198455,20908106.06,23041065
782,2018-02-21,1.010840262,198455,22261055.19,23183003
783,2018-02-22,1.010840262,198455,18506552.05,23183003
784,2018-02-23,1.006292973,185193,19432244.56,23183003
785,2018-02-24,1.006292973,185193,18033349.18,23183003
786,2018-02-25,1.006292973,185193,20726468.25,23183003
787,2018-02-26,0.982314461,186474,18189790.7,23183003
788,2018-02-27,0.982314461,186474,21592349.97,23183003
789,2018-02-28,0.982314461,186474,20144045.51,23329572
790,2018-03-01,1.068240521,233744,23098876.8,23329572
791,2018-03-02,1.068240521,233744,21569895.07,23329572
792,2018-03-03,1.068240521,233744,25485633.75,23329572
793,2018-03-04,1.002853642,160231,21193664.65,23329572
794,2018-03-05,1.002853642,160231,21689457.57,23329572
795,2018-03-06,1.002853642,160231,20998999.95,23473433
796,2018-03-07,1.022321911,213978,21157511.25,23473433
797,2018-03-08,1.022321911,213978,19122238.46,23473433
798,2018-03-09,1.022321911,213978,16597022.24,23473433
799,2018-03-10,1.013145557,156228,16539689.1,23473433
800,2018-03-11,1.013145557,156228,18756523.7,23473433
801,2018-03-12,1.013145557,156228,18489655.05,23473433
802,2018-03-13,0.892580943,196140,18857575.59,23598773
803,2018-03-14,0.892580943,196140,14672757,23598773
804,2018-03-15,0.892580943,196140,15044619,23598773
805,2018-03-16,0.683671737,186979,16433524.33,23598773
806,2018-03-17,0.683671737,186979,14888219.02,23598773
807,2018-03-18,0.683671737,186979,15423545.81,23598773
808,2018-03-19,0.678044703,191528,16605902.4,23598773
809,2018-03-20,0.678044703,191528,14275767.43,23726494
810,2018-03-21,0.678044703,191528,17009679.09,23726494
811,2018-03-22,0.79781907,185187,15970290.91,23726494
812,2018-03-23,0.79781907,185187,14450536.16,23726494
813,2018-03-24,0.79781907,185187,16891637.75,23726494
814,2018-03-25,0.568772859,135274,14782031.28,23726494
815,2018-03-26,0.568772859,135274,15370403.13,23840698
816,2018-03-27,0.568772859,135274,14964770.5,23840698
817,2018-03-28,0.724552822,177521,13721935.62,23840698
818,2018-03-29,0.724552822,177521,13627332,23840698
819,2018-03-30,0.724552822,177521,13937126.63,23840698
820,2018-03-31,0.676326477,148617,11496221.15,23840698
821,2018-04-01,0.676326477,148617,13758062.63,23840698
822,2018-04-02,0.676326477,148617,13719904.25,23956777
823,2018-04-03,0.675785785,198919,15280200.99,23956777
824,2018-04-04,0.675785785,198919,12472512.06,23956777
825,2018-04-05,0.675785785,198919,13311694.5,23956777
826,2018-04-06,0.824647616,172889,11856536.27,23956777
827,2018-04-07,0.824647616,172889,15587298,23956777
828,2018-04-08,0.824647616,172889,14130051.7,24066521
829,2018-04-09,0.738487776,176563,12870549.03,24066521
830,2018-04-10,0.738487776,176563,13914521.92,24066521
831,2018-04-11,0.738487776,176563,13939111.67,24066521
832,2018-04-12,0.825766455,210879,14467514.39,24066521
833,2018-04-13,0.825766455,210879,16284279.69,24066521
834,2018-04-14,0.825766455,210879,13762525.18,24066521
835,2018-04-15,0.847521675,174031,17099064.22,24166869
836,2018-04-16,0.847521675,174031,14177203.38,24166869
837,2018-04-17,0.847521675,174031,15988219.28,24166869
838,2018-04-18,0.674461025,200740,16302064.27,24166869
839,2018-04-19,0.674461025,200740,18366540.63,24166869
840,2018-04-20,0.674461025,200740,15169132.86,24166869
841,2018-04-21,0.764312912,193975,18417858.11,24279770
842,2018-04-22,0.764312912,193975,17677096.67,24279770
843,2018-04-23,0.764312912,193975,17086010.44,24279770
844,2018-04-24,0.967178522,254493,19313819.55,24279770
845,2018-04-25,0.967178522,254493,14253380.31,24279770
846,2018-04-26,0.967178522,254493,16429027.84,24279770
847,2018-04-27,0.955995035,211119,16863598.91,24279770
848,2018-04-28,0.955995035,211119,14931203.51,24279770
849,2018-04-29,0.955995035,211119,18435206.29,24279770
850,2018-04-30,0.748396935,215107,18355130.6,24279770
851,2018-05-01,0.748396935,215107,17923394.92,24457182
852,2018-05-02,0.748396935,215107,16155938.35,24457182
853,2018-05-03,0.867924702,228521,18065019.76,24457182
854,2018-05-04,0.867924702,228521,16751009.25,24457182
855,2018-05-05,0.867924702,228521,19738957.97,24457182
856,2018-05-06,0.758401058,171761,16838802.17,24457182
857,2018-05-07,0.758401058,171761,17532514.44,24457182
858,2018-05-08,0.758401058,171761,16034706.98,24617482
859,2018-05-09,0.732925588,206579,19367520.37,24617482
860,2018-05-10,0.732925588,206579,17520355.42,24617482
861,2018-05-11,0.732925588,206579,13452669.74,24617482
862,2018-05-12,0.644236685,182054,18033347.73,24617482
863,2018-05-13,0.644236685,182054,16146155.58,24617482
864,2018-05-14,0.644236685,182054,14284515.29,24617482
865,2018-05-15,0.791380507,214779,16103188.32,24732020
866,2018-05-16,0.791380507,214779,18670664.41,24732020
867,2018-05-17,0.791380507,214779,13537217.62,24732020
868,2018-05-18,0.839280155,211496,15763512.33,24732020
869,2018-05-19,0.839280155,211496,15829830.04,24732020
870,2018-05-20,0.839280155,211496,15313332,24732020
871,2018-05-21,0.755369968,202647,17282837.08,24732020
872,2018-05-22,0.755369968,202647,15129407.25,24844348
873,2018-05-23,0.755369968,202647,15300373.5,24844348
874,2018-05-24,0.726173154,206825,13875883.11,24844348
875,2018-05-25,0.726173154,206825,16379524.33,24844348
876,2018-05-26,0.726173154,206825,14869389.38,24844348
877,2018-05-27,0.448727189,144304,15313094.1,24844348
878,2018-05-28,0.448727189,144304,13947339.5,24957767
879,2018-05-29,0.448727189,144304,12968995.59,24957767
880,2018-05-30,0.62599008,204077,16513656.67,24957767
881,2018-05-31,0.62599008,204077,15919297.25,24957767
882,2018-06-01,0.62599008,204077,15635429.33,24957767
883,2018-06-02,0.622946711,174497,14536335.53,24957767
884,2018-06-03,0.622946711,174497,15688517.73,24957767
885,2018-06-04,0.622946711,174497,17156875.25,25088296
886,2018-06-05,0.848479486,212901,16505061.83,25088296
887,2018-06-06,0.848479486,212901,14067189.5,25088296
888,2018-06-07,0.848479486,212901,13721335.6,25088296
889,2018-06-08,0.89716309,200379,14114417.18,25088296
890,2018-06-09,0.89716309,200379,13551637.53,25088296
891,2018-06-10,0.89716309,200379,10758310.23,25088296
892,2018-06-11,0.793075614,213196,11987207.99,25223119
893,2018-06-12,0.793075614,213196,11844835.52,25223119
894,2018-06-13,0.793075614,213196,11320892.25,25223119
895,2018-06-14,0.743882065,210029,12563621.7,25223119
896,2018-06-15,0.743882065,210029,12305193.3,25223119
897,2018-06-16,0.743882065,210029,13507060.33,25223119
898,2018-06-17,0.490980268,144908,13246220.73,25344204
899,2018-06-18,0.490980268,144908,13762650.4,25344204
900,2018-06-19,0.490980268,144908,13329154.5,25344204
901,2018-06-20,1.078000258,198889,14482144.85,25344204
902,2018-06-21,1.078000258,198889,14388442.37,25344204
903,2018-06-22,1.078000258,198889,12793132.95,25344204
904,2018-06-23,0.534422669,163295,13084984.36,25344204
